ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33388 4 33642 11 33897 15 34152 17 34408 18 34663 20 34919 20 35175 20 35431 21 35687 21 35943 21 36199 22 36454 23 36711 22 36967 21 37223 21 37479 20 37736 18 37992 17 38249 15 38506 13 38763 11 39021 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,62341 4 62595 9 62850 12 63105 14 63361 15 63616 17 63872 18 64127 19 64383 19 64639 20 64895 20 65151 20 65408 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,45705 5 45959 11 46214 16 46469 20 46724 24 46979 27 47235 28 47491 28 47747 29 48003 29 48258 31 48514 31 48770 31 49026 32 49282 33 49538 33 49794 34 50051 33 50307 34 50564 33 50821 32 51079 3 51083 26 51341 25 51598 24 51855 23 52112 22 52369 20 52628 17 52887 13 53144 11 53401 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20623 4 20876 10 21131 13 21386 15 21641 17 21896 18 22151 20 22407 21 22663 22 22919 22 23175 22 23431 22 23687 23 23944 22 24200 22 24456 22 24712 22 24965 25 25220 25 25475 26 25731 25 25987 23 26244 9 26255 9 26500 9 26513 6 26757 8 26770 4 27013 7 27027 2 27270 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,38031 21 38283 27 38537 31 38792 33 38836 2 39047 35 39088 11 39303 36 39342 15 39558 38 39597 17 39814 57 40070 58 40326 58 40582 59 40839 58 41095 58 41352 57 41608 56 41864 56 42120 56 42377 32 42411 20 42633 31 42668 18 42890 29 42924 18 43146 29 43181 16 43403 27 43437 15 43661 23 43694 13 43918 17 43951 9 44176 14 44438 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58003 5 58256 10 58511 13 58767 14 59022 16 59278 16 59533 18 59789 18 60044 19 60300 19 60556 19 60812 19 61069 17 61325 17 61581 17 61838 15 62094 15 62351 13 62609 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,30626 7 30881 9 31136 11 31391 13 31646 16 31902 17 32157 19 32413 20 32669 21 32925 21 33181 21 33437 25 33693 26 33949 26 34206 25 34462 24 34718 23 34975 18 35231 17 35488 16 35744 15 36002 12 36261 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54184 3 54437 9 54692 12 54947 14 55203 15 55458 17 55714 17 55970 17 56225 19 56482 18 56738 18 56994 18 57251 17 57507 16 57765 14 58022 12 58279 12 58536 11 58792 12 59048 13 59304 14 59559 16 59815 16 60071 16 60326 18 60582 18 60838 18 61094 18 61351 17 61607 17 61864 15 62121 14 62378 12 62635 10 62893 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48097 1 48349 8 48603 12 48858 14 49077 7 49114 15 49333 8 49370 15 49588 11 49626 16 49844 12 49882 16 50100 13 50138 16 50356 13 50394 15 50611 15 50651 14 50867 16 50907 13 51122 17 51147 9 51163 13 51378 18 51401 29 51633 19 51656 30 51889 19 51911 31 52146 18 52167 32 52402 19 52422 33 52659 53 52917 51 53174 13 53189 35 53430 12 53445 35 53687 10 53701 35 53944 9 53957 35 54203 4 54212 37 54467 38 54721 40 54974 43 55228 45 55484 45 55739 46 55995 46 56251 47 56507 47 56763 47 57018 47 57275 46 57531 45 57787 45 58044 43 58300 42 58557 40 58813 26 58847 3 59070 24 59327 22 59585 19 59843 16 60100 15 60358 12 60616 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,23742 2 23996 7 24251 10 24506 13 24761 15 25017 16 25272 17 25527 18 25782 19 26037 20 26293 20 26549 20 26805 20 27061 20 27317 20 27573 20 27829 20 28086 18 28343 16 28600 14 28857 11 29114 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63928 8 64183 11 64438 13 64694 15 64949 17 65205 18 65461 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43221 9 43473 14 43721 2 43728 15 43971 10 43982 18 44225 31 44481 31 44736 32 44991 32 45247 32 45502 33 45758 33 46014 32 46270 32 46526 17 46545 12 46782 17 46802 9 47039 16 47059 7 47295 16 47316 4 47551 16 47808 16 48064 16 48320 16 48576 15 48833 14 49089 13 49346 11 49603 10 49861 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,35528 6 35782 11 36038 12 36293 14 36548 16 36803 18 37059 18 37314 20 37570 20 37826 20 38082 20 38338 20 38594 20 38850 20 39106 20 39362 19 39619 18 39875 18 40132 17 40389 16 40646 14 40903 12 41161 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,16587 8 16841 13 17095 16 17350 18 17606 19 17861 20 18117 21 18372 22 18628 22 18884 23 19140 23 19396 23 19651 24 19907 23 20163 23 20419 22 20675 21 20932 19 21188 18 21446 16 21704 13 21962 10 22221 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,28366 6 28620 9 28874 12 29128 15 29383 17 29638 18 29894 18 30149 20 30405 20 30660 22 30916 22 31172 22 31428 22 31684 23 31940 23 32196 23 32452 22 32708 22 32965 21 33221 20 33478 18 33735 16 33993 12 34252 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,1262 6 1516 9 1530 7 1771 22 2027 22 2282 23 2538 23 2794 23 3050 23 3293 5 3306 23 3548 7 3563 22 3785 10 3802 11 3819 22 4040 13 4057 14 4075 22 4295 34 4330 23 4551 58 4807 58 5062 59 5318 59 5574 59 5830 59 6086 59 6343 58 6599 58 6855 58 7111 36 7149 3 7159 10 7367 35 7420 3 7623 34 7880 18 7899 13 8136 17 8156 11 8392 17 8414 6 8649 15 8905 15 9163 12 9420 10 9679 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,61393 13 61646 18 61900 21 62155 22 62410 24 62666 24 62922 24 63178 24 63433 25 63690 25 63946 25 64202 25 64459 24 64715 24 64972 23 65228 22 65485 21
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,37344 5 37598 9 37853 11 38108 13 38364 14 38619 15 38875 16 39131 16 39386 18 39642 18 39898 19 40154 19 40410 19 40666 19 40923 17 41179 17 41436 15 41693 13 41950 10 42207 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21477 2 21732 7 21987 9 22242 11 22498 11 22754 12 23010 12 23266 12 23522 11 23778 11 24034 10 24291 8 24548 7 24806 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42986 4 43240 9 43495 11 43750 13 44005 14 44261 14 44516 15 44772 15 45028 15 45284 15 45540 14 45797 12 46055 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,11247 8 11502 11 11757 13 12012 15 12267 18 12523 20 12778 23 13033 24 13289 24 13544 25 13800 25 14055 26 14311 26 14567 26 14823 26 15079 26 15336 25 15592 25 15848 25 16105 24 16361 24 16617 24 16873 24 17129 24 17386 23 17642 23 17898 23 18155 22 18414 19 18671 18 18928 17 19185 16 19443 14 19703 10 19961 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33786 7 34040 9 34296 9 34551 10 34798 6 34807 10 35052 10 35063 10 35308 21 35563 22 35819 22 36075 22 36331 22 36587 22 36843 22 37100 21 37356 21 37613 9 37624 9 37870 7 37880 9 38137 8 38394 7 38653 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50415 1 50670 4 50925 6 51181 11 51437 14 51693 15 51950 16 52206 17 52462 18 52718 19 52974 19 53229 20 53485 20 53741 20 53997 20 54253 20 54509 20 54765 20 55021 20 55278 19 55534 19 55790 19 56046 19 56303 18 56559 18 56815 18 57072 17 57328 17 57585 16 57842 15 58099 14 58356 13 58614 11 58871 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,59389 2 59640 9 59894 11 60148 13 60403 14 60658 15 60913 16 61168 17 61424 17 61679 18 61935 18 62190 19 62446 19 62703 18 62959 18 63216 17 63473 16 63729 16 63985 16 64242 15 64498 15 64754 15 65011 14 65267 14 65524 13
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43261 4 43516 5 43772 5 44028 5 44284 5 44540 5 44796 5 45052 5 45308 5 45564 5 45822 3
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,27509 1 28027 5 28546 5 29065 6 29585 5 30104 4 30623 4 31142 4 31661 2
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,31679 9 32196 13 32714 15 33231 17 33749 18 34267 20 34784 22 35302 23 35820 24 36339 24 36857 25 37376 25 37894 25 38413 26 38932 26 39451 25 39970 25 40488 25 41007 25 41526 25 42045 22 42564 22 43083 22 43603 19 44122 19 44641 19 45160 17 45681 13 46201 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,29 1 543 10 1061 13 1579 15 2097 17 2616 19 3134 20 3652 22 4171 22 4690 23 5209 23 5727 24 6246 24 6765 25 7283 26 7802 26 8321 26 8840 26 9359 25 9878 25 10397 24 10916 24 11435 24 11954 24 12474 22 12993 21 13512 21 14032 19 14551 19 15071 17 15591 15 16110 15 16631 11 17151 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,77884 11 78402 15 78919 18 79437 20 79955 22 80474 23 80993 23 81511 24 82030 25 82549 26 83068 26 83587 26 84106 26 84625 26 85144 26 85663 26 86183 25 86702 25 87222 24 87741 24 88259 25 88778 25 89299 23 89819 22 90337 21 90856 20 91377 17 91897 15 92418 11 92939 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,41570 14 42087 18 42606 18 43124 20 43642 21 44160 22 44679 22 45197 23 45716 23 46235 23 46754 23 47273 22 47791 22 48311 21 48830 22 49350 18 49869 18 50388 18 50907 16 51428 13 51950 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,68582 15 69099 19 69618 20 70136 22 70654 23 71172 24 71691 25 72209 26 72727 27 73246 27 73764 28 74282 29 74801 29 75320 29 75839 29 76358 29 76878 28 77397 28 77916 27 78435 27 78954 27 79473 27 79992 27 80511 27 81030 27 81549 26 82067 26 82587 25 83107 24 83627 21 84146 21 84665 21 85184 21 85703 22 86222 22 86741 24 87260 24 87779 25 88298 26 88817 26 89336 26 89855 26 90374 27 90893 27 91412 27 91931 27 92450 27 92969 27 93488 27 94006 28 94525 28 95043 29 95561 29 96079 30 96595 33 97111 35 97629 35 98146 36 98664 35 99182 35 99700 34 100219 34 100737 35 101255 35 101774 35 102293 35 102812 35 103331 35 103850 35 104369 35 104888 35 105407 35 105926 34 106445 33 106964 33 107483 33 108002 33 108522 31 109042 30 109562 28 110082 26 110601 24 111122 20 111642 17 112161 15 112679 16 113196 19 113713 23 114231 26 114749 28 115268 30 115786 31 116304 33 116823 34 117342 35 117861 36 118378 38 118897 40 119416 40 119935 41 120454 41 120973 41 121492 42 122012 41 122532 40 123051 40 123570 41 124089 41 124609 40 125128 40 125648 40 126168 40 126688 40 127208 41 127729 40 128249 40 128770 39 129291 38 129810 38 130331 36 130851 35
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,10960 13 11476 18 11993 21 12512 22 13030 24 13548 25 14066 27 14585 27 15103 28 15621 29 16140 30 16659 30 17178 30 17696 31 18215 32 18734 33 19253 33 19772 33 20291 33 20810 33 21329 33 21848 33 22367 33 22887 32 23406 32 23927 31 24449 27 24970 24 25491 22 26011 20 26530 19 27050 18 27571 14 28091 11 28614 2
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,49903 10 50420 14 50937 16 51454 19 51972 20 52489 22 53008 22 53525 24 54042 26 54561 26 55079 27 55597 27 56116 26 56635 26 57154 24 57673 24 58192 22 58711 22 59230 20 59749 20 60269 18 60789 16 61310 12 61835 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,55115 17 55632 25 56149 29 56666 32 57184 34 57702 36 58220 37 58737 38 59256 37 59774 38 60293 37 60811 37 61330 36 61851 33 62370 31 62889 30 63409 27 63929 25 64450 21 64972 15 65493 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,123 27 642 28 1161 28 1680 29 2199 29 2718 29 3237 29 3756 30 4276 29 4795 29 5314 29 5833 29 6352 29 6871 30 7391 29 7910 34 8429 38 8949 38 9469 37 9988 38 10507 39 11027 38 11547 37 12067 36 12587 36 13108 34 13629 32 14148 32 14667 32 15187 31 15706 30 16226 29 16745 28 17264 28 17783 27 18302 27 18821 26 19340 25 19859 24 20378 22 20897 22 21416 20 21935 19 22454 18 22974 16 23493 15 24012 13 24531 12 25050 9 25555 19 26070 24 26587 27 27105 29 27623 31 28140 34 28658 35 29176 36 29694 38 30212 40 30730 41 31249 41 31767 42 32286 42 32805 42 33324 42 33843 41 34363 39 34882 39 35402 38 35924 34 36451 28 36980 20 37501 21 38020 22 38539 23 39056 25 39573 27 40092 28 40610 29 41128 30 41647 30 42165 31 42684 31 43203 31 43721 32 44240 33 44759 33 45277 33 45796 33 46315 33 46834 33 47353 33 47873 30 48393 29 48912 27 49431 26 49952 23 50472 20 50993 15 51520 1
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,60940 13 61378 11 61458 16 61895 15 61976 18 62412 17 62494 20 62930 18 63012 22 63448 19 63531 22 63966 20 64050 23 64484 22 64569 23 65003 22 65088 24 65521 23 65607 24 66040 23 66126 24 66559 23 66645 25 67077 24 67164 25 67595 24 67684 25 68114 24 68203 25 68632 25 68722 25 69151 25 69241 26 69669 26 69760 26 70187 28 70230 10 70279 27 70706 30 70747 14 70797 28 71225 32 71265 17 71315 29 71744 34 71783 18 71833 30 72263 58 72351 31 72782 59 72869 32 73301 59 73387 33 73820 59 73906 33 74339 59 74425 33 74858 59 74944 33 75377 59 75463 33 75897 59 75982 32 76415 60 76501 32 76934 60 77020 31 77453 60 77539 30 77973 60 78058 29 78492 60 78578 27 79009 61 79098 25 79528 61 79617 25 80045 62 80120 6 80136 25 80564 62 80637 10 80655 25 81081 64 81154 13 81175 25 81600 64 81671 16 81695 24 82119 64 82190 17 82214 25 82638 64 82707 19 82733 25 83157 64 83226 19 83252 25 83676 64 83743 21 83771 25 84195 88 84290 25 84714 88 84808 26 85233 88 85326 26 85752 119 86272 118 86792 40 86836 73 87311 23 87336 13 87357 71 87830 23 87859 6 87887 58 88349 23 88406 58 88868 23 88925 56 89388 23 89444 54 89908 22 89963 52 90427 22 90482 51 90946 22 91001 25 91029 23 91465 22 91520 24 91548 23 91984 22 92039 24 92067 22 92503 22 92558 24 92586 22 93023 21 93078 22 93105 22 93543 20 93597 21 93624 22 94062 19 94116 21 94143 22 94580 20 94635 20 94662 23 95100 19 95155 18 95181 23 95620 18 95675 15 95700 23 96140 15 96195 12 96219 23 96660 12 96718 6 96738 22 97184 5 97256 23 97775 23 98294 23 98814 20 99333 20 99852 20 100372 19 100891 18 101410 18 101930 16 102450 14 102970 10 103492 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,107601 14 108119 17 108637 20 109155 23 109673 25 110191 27 110709 28 111227 30 111745 32 112264 32 112783 32 113302 32 113799 8 113821 32 114316 15 114341 31 114833 21 114860 31 115351 24 115379 31 115869 27 115899 30 116388 28 116419 28 116906 59 117424 32 117458 26 117942 34 117978 24 118460 35 118499 21 118979 36 119020 17 119497 37 119542 11 120016 38 120534 39 121053 39 121572 38 122091 38 122610 38 123129 37 123648 36 124167 35 124686 34 125205 32 125724 30 126243 29 126762 27 127282 24 127801 23 128321 22 128841 19 129361 16 129882 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,14190 13 14707 16 15225 18 15743 21 16261 22 16779 23 17298 24 17816 26 18334 27 18853 27 19372 27 19890 28 20409 28 20928 28 21446 29 21965 29 22484 29 23004 27 23524 26 24043 26 24562 26 25081 26 25600 26 26119 28 26639 29 27158 32 27678 32 28197 34 28718 33 29239 31 29760 30 30281 28 30800 28 31319 29 31838 29 32357 28 32876 28 33395 27 33914 27 34433 27 34952 27 35470 28 35989 25 36508 25 37027 24 37546 23 38065 23 38584 22 39103 22 39622 21 40141 21 40661 19 41181 17 41701 15 42220 14 42742 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,20989 10 21506 14 22024 16 22543 17 23061 18 23579 19 24098 20 24617 21 25136 21 25655 21 26173 22 26692 22 27210 23 27729 23 28248 23 28767 24 29285 25 29804 25 30323 24 30842 24 31361 24 31880 24 32400 23 32919 22 33438 22 33957 22 34476 23 34996 23 35516 24 36037 22 36558 20 37078 19 37598 18 38116 20 38635 21 38674 7 39153 22 39188 13 39672 22 39705 19 40190 23 40222 24 40708 24 40740 27 41227 24 41257 29 41746 24 41774 32 42264 26 42292 34 42783 62 43301 63 43820 63 44339 64 44858 63 45377 63 45896 63 46416 21 46439 39 46936 19 46958 38 47455 18 47477 38 47974 17 47997 36 48495 13 48517 34 49016 9 49036 33 49555 32 50075 30 50595 27 51115 24 51635 21 52156 18 52677 13
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,74473 11 74990 15 75508 17 76026 19 76544 21 77062 22 77581 23 78100 23 78619 25 79138 25 79656 27 80175 28 80694 28 81213 28 81731 30 82250 31 82769 31 83288 31 83807 31 84327 30 84846 30 85365 30 85884 30 86403 30 86922 30 87441 30 87961 29 88480 29 89001 27 89520 26 90039 26 90560 23 91079 23 91599 21 92119 19 92639 15 93160 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,256 16 774 18 1293 19 1811 20 2330 20 2848 21 3367 22 3886 22 4404 24 4923 24 5442 24 5961 25 6480 25 6999 25 7518 25 8037 25 8556 25 9075 25 9594 24 10114 21 10633 21 11152 21 11671 21 12190 20 12709 19 13228 19 13747 18 14266 17 14786 16 15305 16 15825 13 16344 13 16865 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,92159 10 92674 16 93191 19 93706 24 94222 28 94739 30 95256 33 95773 35 96291 36 96809 37 97327 36 97845 37 98364 37 98883 37 99400 38 99919 37 100438 36 100957 35 101476 34 101995 32 102514 30 103033 28 103552 26 104071 25 104590 23 105110 21 105630 18 106151 13 106673 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,119136 3 119651 13 120167 19 120684 23 121203 25 121720 28 122238 30 122756 31 123275 32 123794 32 124313 32 124832 32 125351 33 125870 33 126389 33 126909 32 127430 30 127950 29 128470 28 128991 24 129512 22 130032 20 130553 16 131074 12
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,50138 5 50653 11 51168 18 51686 20 52204 21 52721 25 53239 26 53758 27 54275 29 54794 29 55313 29 55832 29 56351 29 56870 28 57388 29 57907 28 58426 28 58945 27 59465 26 59984 25 60503 23 61023 21 61542 21 62063 18 62583 16 63104 11 63627 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,11748 7 12261 15 12775 22 13292 26 13809 28 14324 34 14842 35 15360 37 15877 39 16395 40 16913 41 17432 40 17950 41 18468 41 18520 5 18987 42 19031 16 19506 62 20026 62 20546 61 21065 62 21584 63 22105 61 22624 61 23145 59 23665 58 24186 23 24211 31 24707 18 24730 31 25233 6 25249 31 25767 32 26285 32 26804 32 27323 32 27842 32 28360 32 28879 31 29398 31 29917 30 30437 28 30957 27 31476 26 31995 24 32515 23 33035 21 33554 20 34074 18 34594 16 35113 15 35634 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,101019 6 101532 16 102048 21 102565 25 103083 27 103601 30 104118 32 104636 34 105154 36 105673 36 106191 38 106708 40 107227 40 107745 42 108262 44 108781 44 109300 44 109819 44 110338 43 110857 42 111376 42 111895 42 112414 40 112933 39 113453 38 113972 38 114492 44 115012 49 115531 53 116052 53 116573 53 117095 51 117624 42 118144 42 118663 43 119182 43 119701 43 120220 44 120739 44 121258 44 121777 45 122296 45 122815 45 123334 45 123853 45 124372 45 124891 45 125411 43 125931 42 126450 41 126970 39 127491 36 128012 33 128532 29 129053 25 129574 22 130096 17 130618 11 131140 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,63658 7 64174 13 64692 15 65209 18 65728 18 66247 18 66765 20 67283 21 67801 22 68319 22 68837 23 69356 22 69874 23 70392 24 70911 24 71429 24 71947 24 72466 24 72985 23 73504 22 74022 22 74541 21 75060 19 75579 19 76100 15 76620 12 77142 1
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,81838 7 82356 11 82874 14 83392 15 83910 18 84428 19 84946 21 85464 22 85983 22 86501 23 87019 25 87538 26 88055 28 88574 28 89093 27 89610 29 90129 28 90648 28 91167 28 91685 29 92203 29 92722 29 93241 29 93760 28 94279 28 94799 26 95318 26 95836 25 96356 24 96876 21 97396 19 97917 15 98440 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,41886 3 42402 10 42919 13 43436 17 43955 17 44472 19 44991 20 45510 20 46029 20 46546 22 47065 22 47584 22 48103 21 48622 21 49141 21 49660 21 50178 22 50697 21 51216 21 51735 21 52254 20 52774 18 53293 18 53812 17 54332 15 54851 15 55371 13 55891 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,375 39 893 40 1412 39 1930 40 2448 39 2967 39 3486 37 4004 37 4523 35 5042 34 5561 33 6080 31 6599 31 7118 29 7638 28 8158 25 8677 25 9199 20 9720 16 10242 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,84473 5 84988 13 85504 17 86020 21 86537 23 87056 24 87574 25 88092 26 88610 27 89129 27 89647 28 90165 29 90684 30 91203 30 91722 31 92241 31 92760 30 93280 29 93800 28 94319 28 94839 27 95359 26 95879 24 96399 22 96919 21 97440 18 97960 15
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,25332 7 25847 14 26365 17 26883 19 27401 21 27919 23 28437 25 28954 28 29472 29 29990 30 30508 31 31026 32 31544 33 32063 33 32582 32 33099 34 33617 34 34136 34 34655 33 35174 32 35693 31 36212 30 36731 29 37250 28 37771 25 38290 25 38809 23 39330 19 39855 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,49206 4 49721 11 50238 15 50755 19 51273 21 51792 21 52311 22 52829 23 53347 24 53865 25 54384 25 54903 24 55422 24 55941 24 56460 24 56979 23 57498 23 58018 21 58537 21 59057 19 59577 16 60096 14 60619 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,102662 11 103179 15 103697 17 104215 18 104733 20 105252 21 105771 22 106291 21 106810 22 107329 23 107848 23 108366 24 108885 25 109403 27 109922 27 110441 27 110960 27 111479 27 111998 27 112517 27 113036 27 113556 27 114076 26 114595 26 115114 26 115633 26 116152 26 116671 26 117190 26 117710 25 118229 24 118749 23 119268 24 119787 24 120307 22 120826 21 121345 20 121864 19 122381 20 122899 20 123418 20 123936 21 124454 22 124973 24 125491 25 126009 26 126528 26 127047 26 127566 26 128085 26 128604 26 129123 26 129641 27 130160 26 130680 26 131200 25
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,440 21 957 25 1474 27 1992 28 2510 30 3028 31 3546 32 4065 32 4584 32 5103 32 5620 34 6139 34 6658 33 7178 32 7698 30 8217 30 8736 29 9255 27 9776 25 10295 23 10815 21 11335 19 11855 16 12379 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,69470 7 69987 12 70505 15 71023 17 71542 18 72059 20 72578 20 73097 20 73616 21 74135 22 74654 22 75172 23 75690 24 76209 24 76728 24 77247 24 77766 24 78285 24 78804 24 79323 24 79842 23 80361 22 80881 21 81401 20 81920 20 82439 20 82958 19 83478 17 83998 15 84517 15 85036 15 85556 13 86076 11 86595 11 87115 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,44580 6 45096 12 45614 14 46131 17 46649 18 47167 19 47686 20 48203 22 48721 22 49240 22 49758 23 50277 23 50795 24 51314 23 51833 23 52351 24 52870 23 53389 23 53908 23 54426 23 54945 22 55464 22 55983 22 56502 21 57021 20 57540 20 58059 19 58578 18 59097 18 59616 17 60136 15 60656 13 61176 11 61698 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,34750 1 35265 8 35783 11 36301 13 36820 14 37339 15 37857 17 38376 17 38895 17 39414 18 39933 19 40452 19 40971 19 41491 18 42010 18 42529 18 43048 18 43568 17 44087 17 44606 17 45125 17 45644 17 46163 18 46684 15 47203 15 47722 15 48242 14 48761 14 49281 13 49801 11 50321 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,78877 3 79392 11 79909 15 80427 17 80945 19 81463 21 81980 23 82499 23 83016 25 83535 25 84054 25 84571 27 85090 27 85609 25 86127 26 86645 26 87164 26 87683 25 88202 25 88721 24 89240 23 89758 24 90277 23 90796 23 91315 22 91834 21 92353 21 92872 20 93392 18 93911 18 94431 15 94951 11 95474 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,111570 11 112087 17 112605 19 113123 20 113642 20 114160 21 114678 22 115197 22 115716 22 116235 22 116754 22 117273 22 117792 22 118311 22 118830 22 119349 22 119868 22 120387 22 120907 21 121427 20 121946 20 122465 20 122984 20 123503 20 124024 18 124543 18 125062 18 125581 18 126101 17 126621 16 127140 16 127659 16 128177 17 128695 18 129212 20 129729 22 130247 23 130764 25 131283 25
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,26468 1 26986 3 27504 4 28023 4 28542 4 29061 4 29580 4 30100 3 30620 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,181256 6 181768 6 182278 12 182790 13 183302 15 183813 17 184325 18 184837 19 185349 21 185862 22 186376 21 186888 21 187400 22 187912 23 188424 24 188930 31 189442 32 189954 32 190466 34 190977 36 191489 36 192001 36 192513 37 193025 37 193537 38 194049 38 194561 38 195073 38 195585 38 196097 37 196609 37 197121 37 197633 37 198145 37 198657 37 199169 37 199681 37 200193 37 200705 37 201217 38 201729 38 202241 38 202753 38 203265 38 203777 38 204289 38 204801 38 205313 38 205825 38 206337 38 206849 37 207361 37 207873 37 208385 37 208897 37 209409 37 209921 36 210433 36 210945 36 211457 36 211970 34 212483 33 212996 31 213509 30 214022 28 214536 25 215048 21 215568 13
