,0
6680,245000
6681,835000
6682,445000
6683,1720000
6684,400000
6685,1110000
6686,1555000
6687,845000
6688,1325000
6689,490000
6690,1245000
6691,1600000
6692,585000
6693,1575000
6694,2330000
6695,790000
6696,1245000
6697,2000000
6698,685000
6699,1245000
6700,980000
6701,80000
6702,1245000
6703,1335000
6704,1070000
6705,1425000
6706,500000
6707,445000
6708,890000
6709,1335000
6710,2040000
6711,1680000
6712,385000
6713,1155000
6714,265000
6715,180000
6716,3825000
6717,445000
6718,890000
6719,1515000
6720,400000
6721,3515000
6722,3025000
6723,755000
6724,670000
6725,935000
6726,490000
6727,1770000
6728,1135000
6729,980000
6730,345000
6731,6130000
6732,1155000
6733,355000
6734,1085000
6735,5830000
6736,890000
6737,1085000
6738,1735000
6739,375000
6740,845000
6741,1155000
6742,710000
6743,1600000
6744,980000
6745,630000
6746,220000
6747,160000
6748,1155000
6749,1560000
6750,800000
6751,2225000
6752,750000
6753,1335000
6754,445000
6755,270000
6756,180000
6757,235000
6758,1780000
6759,2285000
6760,580000
6761,580000
6762,215000
6763,1940000
6764,335000
6765,355000
6766,680000
6767,755000
6768,1110000
6769,580000
6770,375000
6771,220000
6772,230000
6773,1070000
6774,1780000
6775,115000
6776,640000
6777,535000
6778,465000
6779,890000
6780,605000
6781,3170000
6782,2870000
6783,1310000
6784,1580000
6785,1155000
6786,1035000
6787,3470000
6788,810000
6789,3720000
6790,160000
6791,270000
6792,1395000
6793,880000
6794,500000
6795,340000
6796,6540000
6797,1345000
6798,720000
6799,550000
6800,3470000
6801,490000
6802,525000
6803,220000
6804,1095000
6805,3380000
6806,3245000
6807,425000
6808,710000
6809,1680000
6810,435000
6811,465000
6812,4890000
6813,875000
6814,400000
6815,2040000
6816,650000
6817,295000
6818,795000
6819,650000
6820,755000
6821,1370000
6822,420000
6823,445000
6824,2135000
6825,960000
6826,400000
6827,195000
6828,480000
6829,620000
6830,325000
6831,835000
6832,285000
6833,470000
6834,1095000
6835,105000
6836,160000
6837,620000
6838,1325000
6839,155000
6840,3160000
6841,935000
6842,485000
6843,3055000
6844,845000
6845,850000
6846,380000
6847,4185000
6848,460000
6849,1200000
6850,180000
6851,580000
6852,1960000
6853,620000
6854,220000
6855,515000
6856,1155000
6857,670000
6858,445000
6859,935000
6860,705000
6861,755000
6862,1425000
6863,80000
6864,1025000
6865,2535000
6866,265000
6867,585000
6868,1325000
6869,1530000
6870,3695000
6871,490000
6872,665000
6873,1290000
6874,1235000
6875,215000
6876,2535000
6877,530000
6878,3650000
6879,1415000
6880,345000
6881,605000
6882,605000
6883,845000
6884,880000
6885,775000
6886,345000
6887,2090000
6888,1600000
6889,785000
6890,3560000
6891,295000
6892,250000
6893,1200000
6894,1110000
6895,490000
6896,1960000
6897,140000
6898,545000
6899,165000
6900,2850000
6901,305000
6902,3465000
6903,375000
6904,3025000
6905,620000
6906,1630000
6907,800000
6908,1105000
6909,395000
6910,445000
6911,220000
6912,140000
6913,4585000
6914,2625000
6915,1155000
6916,1870000
6917,790000
6918,170000
6919,285000
6920,3740000
6921,1420000
6922,220000
6923,250000
6924,865000
6925,740000
6926,800000
6927,935000
6928,535000
6929,760000
6930,1645000
6931,1780000
6932,1070000
6933,650000
6934,785000
6935,295000
6936,1070000
6937,1110000
6938,845000
6939,785000
6940,750000
6941,400000
6942,1560000
6943,600000
6944,4345000
6945,740000
6946,255000
6947,1470000
6948,3650000
6949,585000
6950,605000
6951,445000
6952,3425000
6953,470000
6954,305000
6955,355000
6956,1915000
6957,2305000
6958,1000000
6959,1025000
6960,400000
6961,1600000
6962,1825000
6963,1645000
6964,1155000
6965,1715000
6966,980000
6967,445000
6968,1150000
6969,195000
6970,6330000
6971,2605000
6972,585000
6973,525000
6974,490000
6975,810000
6976,1485000
6977,435000
6978,710000
6979,1330000
6980,115000
6981,2405000
6982,2180000
6983,1825000
6984,3205000
6985,890000
6986,220000
6987,1290000
6988,1005000
6989,1345000
6990,580000
6991,1910000
6992,800000
6993,50000
6994,935000
6995,1735000
6996,640000
6997,375000
6998,1150000
6999,150000
7000,990000
7001,800000
7002,2180000
7003,2770000
7004,525000
7005,2380000
7006,2670000
7007,710000
7008,1185000
7009,650000
7010,195000
7011,980000
7012,2655000
7013,2490000
7014,1710000
7015,240000
7016,725000
7017,1600000
7018,1155000
7019,285000
7020,1135000
7021,3425000
7022,1505000
7023,1155000
7024,1070000
7025,800000
7026,2000000
7027,1415000
7028,875000
7029,650000
7030,2025000
7031,640000
7032,400000
7033,1110000
7034,1095000
7035,265000
7036,800000
7037,740000
7038,1065000
7039,230000
7040,345000
7041,265000
7042,1690000
7043,2660000
7044,800000
7045,3375000
7046,310000
7047,1645000
7048,1110000
7049,2625000
7050,750000
7051,915000
7052,775000
7053,1110000
7054,1335000
7055,6410000
7056,3290000
7057,580000
7058,570000
7059,3205000
7060,890000
7061,590000
7062,375000
7063,890000
7064,2180000
7065,470000
7066,650000
7067,595000
7068,1150000
7069,1920000
7070,665000
7071,1380000
7072,1235000
7073,655000
7074,1290000
7075,1600000
7076,845000
7077,1600000
7078,830000
7079,1345000
7080,740000
7081,720000
7082,2455000
7083,490000
7084,1960000
7085,1155000
7086,1335000
7087,525000
7088,435000
7089,890000
7090,1415000
7091,1070000
7092,1675000
7093,410000
7094,2805000
7095,515000
7096,1325000
7097,1070000
7098,465000
7099,1595000
7100,845000
7101,355000
7102,935000
7103,580000
7104,730000
7105,980000
7106,970000
7107,835000
7108,1025000
7109,250000
7110,975000
7111,250000
7112,220000
7113,585000
7114,1380000
7115,265000
7116,435000
7117,705000
7118,710000
7119,1470000
7120,420000
7121,2045000
7122,1825000
7123,890000
7124,1895000
7125,1060000
7126,1110000
7127,1870000
7128,1185000
7129,400000
7130,790000
7131,1805000
7132,2000000
7133,535000
7134,745000
7135,365000
7136,480000
7137,310000
7138,2890000
7139,755000
7140,1155000
7141,1960000
7142,1470000
7143,845000
7144,110000
7145,1915000
7146,755000
7147,1200000
7148,1630000
7149,1030000
7150,1200000
7151,465000
7152,890000
7153,535000
7154,295000
7155,1070000
7156,625000
7157,310000
7158,60000
7159,1485000
7160,205000
7161,1665000
7162,2490000
7163,405000
7164,220000
7165,1870000
7166,935000
7167,1620000
7168,2270000
7169,580000
7170,705000
7171,240000
7172,240000
7173,1060000
7174,340000
7175,1595000
7176,2040000
7177,625000
7178,1265000
7179,960000
7180,1110000
7181,140000
7182,1070000
7183,580000
7184,3470000
7185,695000
7186,195000
7187,740000
7188,1070000
7189,515000
7190,500000
7191,450000
7192,710000
7193,3115000
7194,130000
7195,775000
7196,280000
7197,6675000
7198,845000
7199,730000
7200,1450000
7201,3455000
7202,710000
7203,675000
7204,755000
7205,4540000
7206,755000
7207,2340000
7208,685000
7209,2705000
7210,785000
7211,310000
7212,1290000
7213,550000
7214,835000
7215,1405000
7216,730000
7217,400000
7218,1110000
7219,535000
7220,1645000
7221,1425000
7222,425000
7223,660000
7224,1490000
7225,765000
7226,1290000
7227,2000000
7228,340000
7229,160000
7230,490000
7231,1600000
7232,295000
7233,2180000
7234,3105000
7235,2490000
7236,1155000
7237,550000
7238,245000
7239,310000
7240,535000
7241,185000
7242,2615000
7243,435000
7244,265000
7245,625000
7246,1725000
7247,1155000
7248,520000
7249,525000
7250,2270000
7251,2225000
7252,1750000
7253,1940000
7254,1560000
7255,385000
7256,705000
7257,935000
7258,3285000
7259,90000
7260,610000
7261,230000
7262,210000
7263,355000
7264,515000
7265,1355000
7266,390000
7267,745000
7268,2135000
7269,1235000
7270,185000
7271,1690000
7272,1470000
7273,2670000
7274,2580000
7275,1290000
7276,1585000
7277,2000000
7278,5330000
7279,980000
7280,1720000
7281,295000
7282,2205000
7283,1435000
7284,140000
7285,975000
7286,535000
7287,890000
7288,740000
7289,445000
7290,135000
7291,225000
7292,260000
7293,4405000
7294,775000
7295,2330000
7296,1065000
7297,3000000
7298,4005000
7299,1870000
7300,1245000
7301,1600000
7302,1350000
7303,1440000
7304,765000
7305,1930000
7306,490000
7307,1225000
7308,580000
7309,1325000
7310,945000
7311,4050000
7312,2805000
7313,2580000
7314,445000
7315,2065000
7316,400000
7317,1025000
7318,2125000
7319,1750000
7320,1545000
7321,2540000
7322,7120000
7323,3380000
7324,2980000
7325,2490000
7326,525000
7327,465000
7328,495000
7329,240000
7330,830000
7331,1240000
7332,220000
7333,1265000
7334,755000
7335,740000
7336,755000
7337,3740000
7338,910000
7339,845000
7340,455000
7341,2670000
7342,545000
7343,1025000
7344,1505000
7345,465000
7346,1870000
7347,1470000
7348,1485000
7349,890000
7350,800000
7351,1025000
7352,1265000
7353,415000
7354,1110000
7355,160000
7356,80000
7357,645000
7358,625000
7359,970000
7360,400000
7361,1355000
7362,395000
7363,310000
7364,1560000
7365,1140000
7366,560000
7367,385000
7368,230000
7369,670000
7370,3560000
7371,500000
7372,1200000
7373,845000
7374,215000
7375,1195000
7376,1515000
7377,605000
7378,2315000
7379,1155000
7380,800000
7381,1045000
7382,2380000
7383,400000
7384,2805000
7385,545000
7386,2450000
7387,870000
7388,890000
7389,1315000
7390,2090000
7391,845000
7392,545000
7393,1380000
7394,260000
7395,220000
7396,2045000
7397,2530000
7398,3650000
7399,2450000
7400,545000
7401,3105000
7402,800000
7403,950000
7404,1780000
7405,310000
7406,515000
7407,35000
7408,2135000
7409,1095000
7410,2185000
7411,1025000
7412,445000
7413,310000
7414,665000
7415,2465000
7416,5875000
7417,3025000
7418,345000
7419,790000
7420,510000
7421,505000
7422,1915000
7423,525000
7424,980000
7425,535000
7426,790000
7427,1540000
7428,145000
7429,980000
7430,490000
7431,890000
7432,1290000
7433,475000
7434,155000
7435,265000
7436,2715000
7437,1600000
7438,935000
7439,1895000
7440,490000
7441,275000
7442,630000
7443,490000
7444,1600000
7445,1870000
7446,755000
7447,1025000
7448,295000
7449,330000
7450,355000
7451,890000
7452,2180000
7453,295000
7454,915000
7455,490000
7456,740000
7457,2405000
7458,100000
7459,1370000
7460,4540000
7461,400000
7462,490000
7463,695000
7464,755000
7465,1505000
7466,890000
7467,2755000
7468,580000
7469,2270000
7470,470000
7471,2205000
7472,755000
7473,275000
7474,905000
7475,3470000
7476,550000
7477,625000
7478,755000
7479,410000
7480,455000
7481,1110000
7482,6230000
7483,800000
7484,2490000
7485,3115000
7486,580000
7487,2295000
7488,150000
7489,705000
7490,1025000
7491,845000
7492,390000
7493,980000
7494,3115000
7495,1220000
7496,1260000
7497,1735000
7498,5830000
7499,955000
7500,445000
7501,3160000
7502,1560000
7503,790000
7504,1110000
7505,890000
7506,400000
7507,2625000
7508,2850000
7509,3295000
7510,630000
7511,4095000
7512,445000
7513,330000
7514,1150000
7515,795000
7516,800000
7517,150000
7518,1415000
7519,3560000
7520,185000
7521,355000
7522,800000
7523,465000
7524,365000
7525,1380000
7526,385000
7527,800000
7528,1220000
7529,95000
7530,5445000
7531,2135000
7532,3440000
7533,950000
7534,505000
7535,535000
7536,535000
7537,260000
7538,605000
7539,385000
7540,2165000
7541,770000
7542,3700000
7543,2325000
7544,295000
7545,1335000
7546,1155000
7547,265000
7548,800000
7549,710000
7550,1140000
7551,2580000
7552,1770000
7553,980000
7554,980000
7555,490000
7556,800000
7557,615000
7558,1095000
7559,355000
7560,615000
7561,800000
7562,1155000
7563,455000
7564,515000
7565,845000
7566,4805000
7567,445000
7568,185000
7569,2395000
7570,1940000
7571,705000
7572,555000
7573,410000
7574,495000
7575,1540000
7576,640000
7577,580000
7578,355000
7579,355000
7580,2580000
7581,2285000
7582,770000
7583,1110000
7584,1220000
7585,865000
7586,1955000
7587,600000
7588,280000
7589,1235000
7590,1200000
7591,475000
7592,2045000
7593,580000
7594,445000
7595,890000
7596,460000
7597,645000
7598,135000
7599,1065000
7600,925000
7601,1690000
7602,455000
7603,2640000
7604,425000
7605,580000
7606,435000
7607,1245000
7608,285000
7609,605000
7610,650000
7611,2535000
7612,580000
7613,1110000
7614,945000
7615,1530000
7616,980000
7617,525000
7618,1005000
7619,150000
7620,710000
7621,1245000
7622,3375000
7623,1770000
7624,2205000
7625,2090000
7626,1245000
7627,3425000
7628,755000
7629,800000
7630,1680000
7631,420000
7632,1025000
7633,550000
7634,230000
7635,1645000
7636,705000
7637,2200000
7638,3380000
7639,1110000
7640,1515000
7641,1155000
7642,2405000
7643,985000
7644,490000
7645,1450000
7646,880000
7647,670000
7648,1470000
7649,180000
7650,980000
7651,580000
7652,445000
7653,1595000
7654,330000
7655,700000
7656,6185000
7657,2450000
7658,1555000
7659,490000
7660,1675000
7661,75000
7662,800000
7663,1470000
7664,1505000
7665,890000
7666,580000
7667,1380000
7668,2480000
7669,1245000
7670,1110000
7671,845000
7672,625000
7673,445000
7674,265000
7675,515000
7676,645000
7677,805000
7678,2180000
7679,1870000
7680,1290000
7681,890000
7682,535000
7683,180000
7684,435000
7685,465000
7686,740000
7687,890000
7688,1640000
7689,1665000
7690,385000
7691,350000
7692,1025000
7693,1940000
7694,580000
7695,1245000
7696,1470000
7697,1680000
7698,3560000
7699,1950000
7700,1470000
7701,335000
7702,3640000
7703,870000
7704,535000
7705,1335000
7706,580000
7707,670000
7708,2890000
7709,2270000
7710,840000
7711,330000
7712,740000
7713,1335000
7714,1710000
7715,265000
7716,1415000
7717,180000
7718,980000
7719,980000
7720,2675000
7721,505000
7722,535000
7723,2535000
7724,425000
7725,730000
7726,425000
7727,1050000
7728,3025000
7729,980000
7730,1110000
7731,1380000
7732,1110000
7733,3275000
7734,510000
7735,1295000
7736,1950000
7737,180000
7738,1330000
7739,1040000
7740,3285000
7741,755000
7742,1155000
7743,1600000
7744,515000
7745,1200000
7746,810000
7747,215000
7748,1245000
7749,845000
7750,1870000
7751,2795000
7752,110000
7753,1600000
7754,980000
7755,125000
7756,2045000
7757,720000
7758,1155000
7759,1070000
7760,1515000
7761,755000
7762,1475000
7763,1065000
7764,705000
7765,2450000
7766,1295000
7767,535000
7768,800000
7769,1290000
7770,535000
7771,1550000
7772,710000
7773,710000
7774,1290000
7775,980000
7776,2135000
7777,845000
7778,755000
7779,640000
7780,490000
7781,810000
7782,4185000
7783,220000
7784,145000
7785,320000
7786,795000
7787,1155000
7788,500000
7789,1335000
7790,400000
7791,630000
7792,695000
7793,3870000
7794,1470000
7795,870000
7796,830000
7797,470000
7798,1470000
7799,330000
7800,1395000
7801,140000
7802,410000
7803,1690000
7804,855000
7805,400000
7806,680000
7807,2715000
7808,820000
7809,220000
7810,1155000
7811,1470000
7812,580000
7813,650000
7814,195000
7815,1145000
7816,755000
7817,710000
7818,1575000
7819,1510000
7820,480000
7821,2525000
7822,2660000
7823,445000
7824,705000
7825,1420000
7826,980000
7827,2040000
7828,535000
7829,1290000
7830,5560000
7831,755000
7832,1030000
7833,505000
7834,710000
7835,615000
7836,1185000
7837,1245000
7838,2670000
7839,2450000
7840,845000
7841,425000
7842,660000
7843,580000
7844,2850000
7845,1065000
7846,2580000
7847,2475000
7848,2360000
7849,755000
7850,355000
7851,1110000
7852,785000
7853,935000
7854,605000
7855,125000
7856,710000
7857,1735000
7858,3580000
7859,255000
7860,3115000
7861,3255000
7862,600000
7863,580000
7864,1600000
7865,305000
7866,490000
7867,2315000
7868,420000
7869,3780000
7870,180000
7871,515000
7872,935000
7873,2305000
7874,1420000
7875,385000
7876,1070000
7877,480000
7878,1315000
7879,975000
7880,1470000
7881,1515000
7882,580000
7883,1835000
7884,740000
7885,2405000
7886,810000
7887,1450000
7888,845000
7889,1140000
7890,170000
7891,845000
7892,820000
7893,1560000
7894,660000
7895,220000
7896,1290000
7897,1265000
7898,580000
7899,1565000
7900,465000
7901,1165000
7902,1070000
7903,470000
7904,290000
7905,250000
7906,500000
7907,2225000
7908,2760000
7909,2890000
7910,200000
7911,800000
7912,490000
7913,1770000
7914,1115000
7915,365000
7916,1505000
7917,3740000
7918,3290000
7919,985000
7920,1290000
7921,425000
7922,2090000
7923,1245000
7924,980000
7925,4450000
7926,670000
7927,455000
7928,135000
7929,615000
7930,1070000
7931,935000
7932,775000
7933,820000
7934,275000
7935,1335000
7936,435000
7937,220000
7938,595000
7939,845000
7940,185000
7941,1290000
7942,535000
7943,1155000
7944,1825000
7945,1200000
7946,845000
7947,135000
7948,870000
7949,1335000
7950,870000
7951,805000
7952,1425000
7953,2450000
7954,935000
7955,2580000
7956,250000
7957,1555000
7958,400000
7959,580000
7960,310000
7961,845000
7962,810000
7963,365000
7964,710000
7965,980000
7966,420000
7967,1025000
7968,355000
7969,1160000
7970,655000
7971,325000
7972,870000
7973,4005000
7974,445000
7975,935000
7976,980000
7977,1870000
7978,2135000
7979,980000
7980,260000
7981,1325000
7982,935000
7983,1110000
7984,1070000
7985,1070000
7986,1600000
7987,595000
7988,1735000
7989,2000000
7990,1245000
7991,1110000
7992,2535000
7993,2025000
7994,3650000
7995,490000
7996,285000
7997,625000
7998,580000
7999,3560000
8000,1440000
8001,1720000
8002,890000
8003,755000
8004,605000
8005,935000
8006,1245000
8007,1520000
8008,1025000
8009,570000
8010,3555000
8011,220000
8012,410000
8013,980000
8014,1560000
8015,1870000
8016,3380000
8017,1335000
8018,1050000
8019,755000
8020,1780000
8021,1425000
8022,2535000
8023,1585000
8024,220000
8025,465000
8026,480000
8027,2935000
8028,1425000
8029,1245000
8030,580000
8031,935000
8032,845000
8033,360000
8034,1120000
8035,525000
8036,2580000
8037,445000
8038,595000
8039,800000
8040,350000
8041,1235000
8042,890000
8043,385000
8044,710000
8045,750000
8046,2120000
8047,575000
8048,355000
8049,980000
8050,550000
8051,1070000
8052,580000
8053,695000
8054,535000
8055,2760000
8056,1395000
8057,310000
8058,490000
8059,885000
8060,1600000
8061,1290000
8062,2085000
8063,385000
8064,845000
8065,265000
8066,880000
8067,160000
8068,4615000
8069,2125000
8070,2800000
8071,310000
8072,580000
8073,785000
8074,535000
8075,2660000
8076,625000
8077,1060000
8078,3160000
8079,625000
8080,2225000
8081,695000
8082,425000
8083,150000
8084,935000
8085,445000
8086,935000
8087,2875000
8088,2225000
8089,400000
8090,305000
8091,710000
8092,3660000
8093,550000
8094,670000
8095,505000
8096,5925000
8097,3560000
8098,235000
8099,570000
8100,425000
8101,3025000
8102,380000
8103,2405000
8104,1180000
8105,3780000
8106,2405000
8107,6545000
8108,710000
8109,275000
8110,515000
8111,460000
8112,1690000
8113,1425000
8114,2625000
8115,4715000
8116,960000
8117,850000
8118,235000
8119,375000
8120,120000
8121,580000
8122,500000
8123,385000
8124,470000
8125,1025000
8126,2805000
8127,670000
8128,845000
8129,1110000
8130,1110000
8131,670000
8132,1240000
8133,1150000
8134,740000
8135,1155000
8136,760000
8137,4050000
8138,1025000
8139,2270000
8140,800000
8141,1290000
8142,6140000
8143,585000
8144,790000
8145,535000
8146,805000
8147,1245000
8148,625000
8149,1110000
8150,830000
8151,1305000
8152,1335000
8153,800000
8154,1110000
8155,200000
8156,6710000
8157,535000
8158,435000
8159,910000
8160,1040000
8161,625000
8162,425000
8163,2090000
8164,1215000
8165,625000
8166,980000
8167,510000
8168,1335000
8169,1025000
8170,1560000
8171,1200000
8172,355000
8173,710000
8174,220000
8175,1545000
8176,670000
8177,490000
8178,610000
8179,3740000
8180,3115000
8181,2475000
8182,1140000
8183,85000
8184,1265000
8185,1025000
8186,845000
8187,330000
8188,90000
8189,755000
8190,2760000
8191,1110000
8192,2185000
8193,1470000
8194,2405000
8195,1870000
8196,2625000
8197,1070000
8198,580000
8199,1385000
8200,1210000
8201,400000
8202,420000
8203,1140000
8204,755000
8205,2360000
8206,1235000
8207,935000
8208,1110000
8209,625000
8210,2420000
8211,2725000
8212,210000
8213,490000
8214,125000
8215,1245000
8216,60000
8217,65000
8218,845000
8219,1600000
8220,1480000
8221,1380000
8222,890000
8223,1245000
8224,755000
8225,1200000
8226,265000
8227,350000
8228,2925000
8229,530000
8230,1495000
8231,1735000
8232,2225000
8233,1040000
8234,1870000
8235,2490000
8236,890000
8237,1755000
8238,265000
8239,640000
8240,1560000
8241,180000
8242,1290000
8243,170000
8244,615000
8245,1600000
8246,490000
8247,1200000
8248,1065000
8249,800000
8250,2315000
8251,400000
8252,620000
8253,445000
8254,1110000
8255,2800000
8256,125000
8257,500000
8258,490000
8259,90000
8260,190000
8261,2580000
8262,1560000
8263,1425000
8264,435000
8265,1325000
8266,470000
8267,1025000
8268,1220000
8269,490000
8270,2360000
8271,1780000
8272,855000
8273,560000
8274,435000
8275,695000
8276,1780000
8277,1425000
8278,2890000
8279,435000
8280,1335000
8281,1325000
8282,610000
8283,640000
8284,695000
8285,1025000
8286,295000
8287,490000
8288,210000
8289,520000
8290,1380000
8291,60000
8292,580000
8293,490000
8294,1655000
8295,1025000
8296,305000
8297,400000
8298,605000
8299,2490000
8300,980000
8301,6120000
8302,1770000
8303,480000
8304,755000
8305,3100000
8306,310000
8307,355000
8308,175000
8309,935000
8310,400000
8311,310000
8312,535000
8313,1070000
8314,205000
8315,2125000
8316,150000
8317,885000
8318,1560000
8319,340000
8320,445000
8321,580000
8322,1060000
8323,975000
8324,2600000
8325,355000
8326,490000
8327,6320000
8328,880000
8329,490000
8330,615000
8331,445000
8332,980000
8333,345000
8334,675000
8335,180000
8336,1090000
8337,535000
8338,1380000
8339,480000
8340,1310000
8341,935000
8342,595000
8343,760000
8344,2400000
8345,2405000
8346,4670000
8347,2490000
8348,1025000
8349,310000
8350,505000
8351,475000
8352,150000
8353,890000
8354,935000
8355,1950000
8356,580000
8357,980000
8358,320000
8359,2180000
8360,1470000
8361,510000
8362,1405000
8363,2980000
8364,845000
8365,1175000
8366,6320000
8367,9875000
8368,1380000
8369,980000
8370,2535000
8371,425000
8372,740000
8373,2385000
8374,495000
8375,535000
8376,345000
8377,2535000
8378,535000
8379,1470000
8380,465000
8381,1470000
8382,160000
8383,535000
8384,2420000
8385,545000
8386,800000
8387,1365000
8388,220000
8389,1165000
8390,580000
8391,220000
8392,400000
8393,2670000
8394,640000
8395,435000
8396,800000
8397,230000
8398,660000
8399,280000
8400,1640000
8401,220000
8402,3290000
8403,1870000
8404,865000
8405,820000
8406,1245000
8407,1555000
8408,1200000
8409,150000
8410,400000
8411,240000
8412,2310000
8413,980000
8414,1585000
8415,125000
8416,1065000
8417,740000
8418,580000
8419,685000
8420,995000
8421,1025000
8422,5775000
8423,595000
8424,2455000
8425,880000
8426,2315000
8427,6035000
8428,845000
8429,1595000
8430,370000
8431,525000
8432,2120000
8433,1720000
8434,935000
8435,645000
8436,1245000
8437,1335000
8438,255000
8439,2225000
8440,980000
8441,400000
8442,1150000
8443,695000
8444,1690000
8445,165000
8446,1015000
8447,340000
8448,710000
8449,175000
8450,3650000
8451,1425000
8452,500000
8453,500000
8454,1065000
8455,550000
8456,1690000
8457,2390000
8458,2360000
8459,585000
8460,980000
8461,950000
8462,295000
8463,525000
8464,265000
8465,355000
8466,305000
8467,2315000
8468,995000
8469,725000
8470,1645000
8471,1235000
8472,355000
8473,1290000
8474,4540000
8475,1155000
8476,3105000
8477,1315000
8478,470000
8479,140000
8480,1295000
8481,755000
8482,230000
8483,470000
8484,2245000
8485,100000
8486,295000
8487,445000
8488,740000
8489,285000
8490,465000
8491,2490000
8492,710000
8493,1325000
8494,865000
8495,445000
8496,1780000
8497,320000
8498,890000
8499,1265000
8500,355000
8501,1505000
8502,3585000
8503,1025000
8504,1290000
8505,1110000
8506,720000
8507,710000
8508,755000
8509,1780000
8510,2980000
8511,310000
8512,685000
8513,1140000
8514,1200000
8515,980000
8516,1560000
8517,1575000
8518,785000
8519,220000
8520,6220000
8521,580000
8522,695000
8523,2070000
8524,1470000
8525,885000
8526,670000
8527,1400000
8528,425000
8529,630000
8530,220000
8531,670000
8532,945000
8533,2625000
8534,980000
8535,555000
8536,445000
8537,2895000
8538,400000
8539,1595000
8540,1140000
8541,710000
8542,670000
8543,590000
8544,265000
8545,935000
8546,465000
8547,1515000
8548,625000
8549,2505000
8550,1425000
8551,1825000
8552,935000
8553,525000
8554,2325000
8555,1655000
8556,765000
8557,665000
8558,715000
8559,1080000
8560,445000
8561,1470000
8562,870000
8563,765000
8564,650000
8565,2760000
8566,3350000
8567,1360000
8568,615000
8569,800000
8570,260000
8571,415000
8572,650000
8573,375000
8574,3115000
8575,1040000
8576,1325000
8577,3115000
8578,435000
8579,845000
8580,3380000
8581,720000
8582,2480000
8583,3560000
8584,1110000
8585,445000
8586,580000
8587,890000
8588,6185000
8589,2040000
8590,100000
8591,2760000
8592,755000
8593,400000
8594,595000
8595,310000
8596,3205000
8597,1245000
8598,1450000
8599,1070000
8600,135000
8601,1590000
8602,505000
8603,1690000
8604,580000
8605,1510000
8606,440000
8607,845000
8608,1955000
8609,535000
8610,785000
8611,530000
8612,890000
8613,845000
8614,815000
8615,490000
8616,380000
8617,595000
8618,570000
8619,935000
8620,580000
8621,1335000
8622,2080000
8623,585000
8624,980000
8625,1680000
8626,820000
8627,1725000
8628,425000
8629,885000
8630,440000
8631,685000
8632,1470000
8633,320000
8634,1105000
8635,145000
8636,400000
8637,755000
8638,775000
8639,3470000
8640,640000
8641,710000
8642,630000
8643,850000
8644,2485000
8645,1155000
8646,820000
8647,450000
8648,255000
8649,1070000
8650,2305000
8651,1070000
8652,670000
8653,1110000
8654,7005000
8655,500000
8656,1025000
8657,580000
8658,1780000
8659,880000
8660,640000
8661,2935000
8662,980000
8663,670000
8664,1200000
8665,1155000
8666,250000
8667,90000
8668,980000
8669,1780000
8670,755000
8671,1110000
8672,410000
8673,2270000
8674,310000
8675,125000
8676,3245000
8677,2295000
8678,585000
8679,90000
8680,5880000
8681,755000
8682,1060000
8683,555000
8684,4325000
8685,775000
8686,1380000
8687,595000
8688,150000
8689,2445000
8690,2090000
8691,125000
8692,910000
8693,710000
8694,420000
8695,445000
8696,890000
8697,980000
8698,90000
8699,1235000
8700,800000
8701,220000
8702,530000
8703,1680000
8704,1870000
8705,1380000
8706,465000
8707,5475000
8708,1870000
8709,585000
8710,305000
8711,385000
8712,1275000
8713,870000
8714,2305000
8715,670000
8716,705000
8717,465000
8718,605000
8719,1185000
8720,585000
8721,1070000
8722,160000
8723,490000
8724,845000
8725,1425000
8726,1110000
8727,2760000
8728,925000
8729,6320000
8730,670000
8731,2385000
8732,380000
8733,670000
8734,1115000
8735,520000
8736,1600000
8737,60000
8738,1780000
8739,3690000
8740,535000
8741,295000
8742,1645000
8743,1695000
8744,4415000
8745,1600000
8746,2840000
8747,11295000
8748,1025000
8749,1110000
8750,1035000
8751,410000
8752,4795000
8753,1505000
8754,1290000
8755,340000
8756,1155000
8757,2125000
8758,2715000
8759,420000
8760,710000
8761,1005000
8762,1470000
8763,1155000
8764,845000
8765,1590000
8766,890000
8767,880000
8768,215000
8769,560000
8770,1335000
8771,3285000
8772,845000
8773,580000
8774,660000
8775,580000
8776,1600000
8777,1335000
8778,810000
8779,755000
8780,4230000
8781,165000
8782,6450000
8783,615000
8784,1050000
8785,2315000
8786,1380000
8787,1070000
8788,2040000
8789,1600000
8790,340000
8791,445000
8792,755000
8793,1140000
8794,490000
8795,890000
8796,2625000
8797,890000
8798,1075000
8799,870000
8800,755000
8801,220000
8802,1255000
8803,140000
8804,1690000
8805,1445000
8806,445000
8807,190000
8808,345000
8809,1735000
8810,2325000
8811,830000
8812,1515000
8813,1825000
8814,355000
8815,3470000
8816,1155000
8817,710000
8818,515000
8819,315000
8820,470000
8821,625000
8822,2665000
8823,1200000
8824,1200000
8825,430000
8826,535000
8827,1645000
8828,710000
8829,1515000
8830,2270000
8831,250000
8832,875000
8833,1435000
8834,2335000
8835,1750000
8836,845000
8837,2350000
8838,1560000
8839,1070000
8840,755000
8841,220000
8842,625000
8843,630000
8844,935000
8845,1125000
8846,1645000
8847,1290000
8848,105000
8849,830000
8850,2270000
8851,1425000
8852,1060000
